"Product Name",Category,"Sell Price","Buy Price"
"Air Elemental","Alpha Edition",-,-
"Ancestral Recall","Alpha Edition",-,-
"Animate Artifact","Alpha Edition",75.99,41.79
"Animate Dead","Alpha Edition",-,-
"Animate Wall","Alpha Edition",-,-
"Ankh of Mishra","Alpha Edition",-,-
Armageddon,"Alpha Edition",-,-
"Aspect of Wolf","Alpha Edition",-,-
"Bad Moon","Alpha Edition",-,-
Badlands,"Alpha Edition",-,-
Balance,"Alpha Edition","3,325.48",0.25
"Basalt Monolith","Alpha Edition",427.49,256.49
Bayou,"Alpha Edition",-,-
"Benalish Hero","Alpha Edition",78.38,43.11
Berserk,"Alpha Edition",-,-
"Birds of Paradise","Alpha Edition",-,-
"Black Knight","Alpha Edition",570.00,342.00
"Black Lotus","Alpha Edition",-,-
"Black Vise","Alpha Edition",-,-
"Black Ward","Alpha Edition",75.99,41.79
"Blaze of Glory","Alpha Edition",-,-
Blessing,"Alpha Edition",-,-
"Blue Elemental Blast","Alpha Edition",83.50,45.93
"Blue Ward","Alpha Edition",57.00,31.35
"Bog Wraith","Alpha Edition",-,-
Braingeyser,"Alpha Edition",-,-
Burrowing,"Alpha Edition",94.76,52.12
Camouflage,"Alpha Edition",150.10,90.06
Castle,"Alpha Edition",-,-
"Celestial Prism","Alpha Edition",-,-
Channel,"Alpha Edition",323.00,193.80
"Chaos Orb","Alpha Edition",-,-
Chaoslace,"Alpha Edition",-,-
"Circle of Protection: Blue","Alpha Edition",33.24,16.62
"Circle of Protection: Green","Alpha Edition",37.93,18.97
"Circle of Protection: Red","Alpha Edition",47.49,23.75
"Circle of Protection: White","Alpha Edition",34.43,17.22
"Clockwork Beast","Alpha Edition",-,-
Clone,"Alpha Edition",308.74,185.24
Cockatrice,"Alpha Edition",-,-
"Consecrate Land","Alpha Edition",118.75,71.25
Conservator,"Alpha Edition",109.25,65.55
"Contract from Below","Alpha Edition",912.09,547.25
"Control Magic","Alpha Edition",427.49,256.49
Conversion,"Alpha Edition",-,-
"Copper Tablet","Alpha Edition",209.71,125.83
"Copy Artifact","Alpha Edition","1,899.99",0.08
Counterspell,"Alpha Edition",-,-
"Craw Wurm","Alpha Edition",56.99,31.34
"Creature Bond","Alpha Edition",28.47,14.24
Crusade,"Alpha Edition",-,-
"Crystal Rod","Alpha Edition",-,-
"Cursed Land","Alpha Edition",-,-
"Cyclopean Tomb","Alpha Edition",-,-
"Dark Ritual","Alpha Edition",543.88,326.33
Darkpact,"Alpha Edition",-,-
"Death Ward","Alpha Edition",80.75,44.41
Deathgrip,"Alpha Edition","2,694.32",0.01
Deathlace,"Alpha Edition",-,-
"Demonic Attorney","Alpha Edition",-,-
"Demonic Hordes","Alpha Edition",-,-
"Demonic Tutor","Alpha Edition",-,-
"Dingus Egg","Alpha Edition",-,-
Disenchant,"Alpha Edition",154.37,92.62
Disintegrate,"Alpha Edition",41.80,20.90
"Disrupting Scepter","Alpha Edition",-,-
"Dragon Whelp","Alpha Edition",413.25,247.95
"Drain Life","Alpha Edition",66.49,36.57
"Drain Power","Alpha Edition",-,-
"Drudge Skeletons","Alpha Edition",46.12,23.06
"Dwarven Demolition Team","Alpha Edition",92.63,50.95
"Dwarven Warriors","Alpha Edition",28.50,14.25
"Earth Elemental","Alpha Edition",95.00,52.25
Earthbind,"Alpha Edition",47.49,23.75
Earthquake,"Alpha Edition",-,-
"Elvish Archers","Alpha Edition",-,-
"Evil Presence","Alpha Edition",-,-
"False Orders","Alpha Edition",33.08,16.54
Farmstead,"Alpha Edition",-,-
Fastbond,"Alpha Edition",-,-
Fear,"Alpha Edition",28.49,14.25
Feedback,"Alpha Edition",-,-
"Fire Elemental","Alpha Edition",-,-
Fireball,"Alpha Edition",137.75,82.65
Firebreathing,"Alpha Edition",33.03,16.52
Flashfires,"Alpha Edition",105.93,63.56
Flight,"Alpha Edition",23.63,10.63
Fog,"Alpha Edition",74.08,40.74
"Force of Nature","Alpha Edition",-,-
Forcefield,"Alpha Edition",-,-
"Forest (A)","Alpha Edition",38.00,19.00
"Forest (B)","Alpha Edition",47.49,23.75
Fork,"Alpha Edition",-,-
"Frozen Shade","Alpha Edition",38.46,19.23
Fungusaur,"Alpha Edition",570.00,342.00
"Gaea's Liege","Alpha Edition",-,-
"Gauntlet of Might","Alpha Edition",-,-
"Giant Growth","Alpha Edition",109.22,65.53
"Giant Spider","Alpha Edition",72.11,39.66
"Glasses of Urza","Alpha Edition",-,-
Gloom,"Alpha Edition",212.32,127.39
"Goblin Balloon Brigade","Alpha Edition",-,-
"Goblin King","Alpha Edition",-,-
"Granite Gargoyle","Alpha Edition",-,-
"Gray Ogre","Alpha Edition",47.40,23.70
"Green Ward","Alpha Edition",-,-
"Grizzly Bears","Alpha Edition",56.99,31.34
"Guardian Angel","Alpha Edition",27.08,13.54
"Healing Salve","Alpha Edition",36.81,18.41
"Helm of Chatzuk","Alpha Edition",-,-
"Hill Giant","Alpha Edition",28.48,14.24
"Holy Armor","Alpha Edition",28.46,14.23
"Holy Strength","Alpha Edition",-,-
"Howl from Beyond","Alpha Edition",33.23,16.62
"Howling Mine","Alpha Edition",-,-
"Hurloon Minotaur","Alpha Edition",26.12,13.06
Hurricane,"Alpha Edition",-,-
"Hypnotic Specter","Alpha Edition",-,-
"Ice Storm","Alpha Edition",-,-
"Icy Manipulator","Alpha Edition",755.25,453.15
"Illusionary Mask","Alpha Edition",-,-
"Instill Energy","Alpha Edition",94.92,52.21
Invisibility,"Alpha Edition",33.23,16.62
"Iron Star","Alpha Edition",223.25,133.95
"Ironclaw Orcs","Alpha Edition",27.85,13.93
"Ironroot Treefolk","Alpha Edition",23.74,10.68
"Island (A)","Alpha Edition",66.49,36.57
"Island (B)","Alpha Edition",-,-
"Island Sanctuary","Alpha Edition",-,-
"Ivory Cup","Alpha Edition",-,-
"Jade Monolith","Alpha Edition",-,-
"Jade Statue","Alpha Edition",189.98,113.99
