"Product Name",Category,"Sell Price","Buy Price"
"Abyssal Persecutor",Worldwake,0.99,0.25
"Admonition Angel",Worldwake,5.80,2.32
"Aether Tradewinds",Worldwake,0.16,0.00
"Agadeem Occultist",Worldwake,0.54,0.08
"Akoum Battlesinger",Worldwake,0.20,0.00
"Amulet of Vigor",Worldwake,24.58,11.06
"Anowon, the Ruin Sage",Worldwake,1.38,0.08
"Apex Hawks",Worldwake,0.17,0.00
"Arbor Elf",Worldwake,0.41,0.00
"Archon of Redemption",Worldwake,0.38,0.08
"Avenger of Zendikar",Worldwake,5.69,2.28
"Basilisk Collar",Worldwake,7.24,2.90
"Battle Hurda",Worldwake,0.17,0.00
"Bazaar Trader",Worldwake,1.25,0.08
"Bestial Menace",Worldwake,0.24,0.01
"Bloodhusk Ritualist",Worldwake,0.24,0.01
"Bojuka Bog",Worldwake,2.38,0.25
"Bojuka Brigand",Worldwake,0.18,0.00
"Brink of Disaster",Worldwake,0.16,0.00
"Bull Rush",Worldwake,0.17,0.00
"Butcher of Malakir",Worldwake,0.62,0.08
"Calcite Snapper",Worldwake,0.17,0.00
"Canopy Cover",Worldwake,0.30,0.01
"Caustic Crawler",Worldwake,0.24,0.01
"Celestial Colonnade",Worldwake,15.89,7.15
"Chain Reaction",Worldwake,0.48,0.08
"Claws of Valakut",Worldwake,0.18,0.00
"Comet Storm",Worldwake,0.97,0.25
"Construct Token",Worldwake,0.20,0.00
"Corrupted Zendikon",Worldwake,0.18,0.00
"Cosi's Ravager",Worldwake,0.17,0.00
"Creeping Tar Pit",Worldwake,6.42,2.57
"Crusher Zendikon",Worldwake,0.17,0.00
"Cunning Sparkmage",Worldwake,0.24,0.01
"Dead Reckoning",Worldwake,0.17,0.00
"Deathforge Shaman",Worldwake,0.24,0.01
"Death's Shadow",Worldwake,13.20,5.94
Dispel,Worldwake,0.28,0.00
"Dragon Token",Worldwake,0.33,0.00
"Dragonmaster Outcast",Worldwake,3.78,1.51
"Dread Statuary",Worldwake,0.24,0.01
"Elephant Token",Worldwake,0.20,0.00
"Enclave Elite",Worldwake,0.16,0.00
"Everflowing Chalice",Worldwake,1.89,0.01
Explore,Worldwake,0.29,0.00
"Eye of Ugin",Worldwake,9.67,3.87
"Feral Contest",Worldwake,0.16,0.00
"Fledgling Griffin",Worldwake,0.18,0.00
"Gnarlid Pack",Worldwake,0.16,0.00
"Goblin Roughrider",Worldwake,0.15,0.00
