"Product Name",Category,"Sell Price","Buy Price"
"Adanto Vanguard",Ixalan,0.29,0.01
"Admiral Beckett Brass",Ixalan,0.79,0.25
"Air Elemental",Ixalan,0.21,0.01
"Ancient Brontodon",Ixalan,0.16,0.00
"Angrath's Marauders",Ixalan,0.37,0.08
"Anointed Deacon",Ixalan,0.14,0.00
"Arcane Adaptation",Ixalan,1.43,0.08
"Arguel's Blood Fast",Ixalan,0.48,0.08
"Ashes of the Abhorrent",Ixalan,0.45,0.08
"Atzocan Archer",Ixalan,0.24,0.01
"Axis of Mortality",Ixalan,0.70,0.25
"Belligerent Brontodon",Ixalan,0.24,0.01
"Bellowing Aegisaur",Ixalan,0.24,0.01
"Bishop of Rebirth",Ixalan,0.39,0.08
"Bishop of the Bloodstained",Ixalan,0.24,0.01
"Bishop's Soldier",Ixalan,0.16,0.00
"Blight Keeper",Ixalan,0.14,0.00
"Blinding Fog",Ixalan,0.15,0.00
"Bloodcrazed Paladin",Ixalan,0.37,0.08
"Blossom Dryad",Ixalan,0.14,0.00
"Bonded Horncrest",Ixalan,0.24,0.01
"Boneyard Parley",Ixalan,0.62,0.25
"Brazen Buccaneers",Ixalan,0.14,0.00
"Bright Reprisal",Ixalan,0.23,0.01
"Burning Sun's Avatar",Ixalan,0.38,0.08
"Call to the Feast",Ixalan,0.24,0.01
Cancel,Ixalan,0.14,0.00
"Captain Lannery Storm",Ixalan,0.47,0.08
"Captivating Crew",Ixalan,0.47,0.08
"Carnage Tyrant",Ixalan,6.87,2.75
"Castaway's Despair",Ixalan,0.14,0.00
"Charging Monstrosaur",Ixalan,0.23,0.01
"Chart a Course",Ixalan,0.43,0.01
"Checklist Card - Ixalan",Ixalan,0.18,0.00
"Cobbled Wings",Ixalan,0.15,0.00
"Colossal Dreadmaw",Ixalan,0.14,0.00
"Commune with Dinosaurs",Ixalan,0.23,0.00
"Conqueror's Galleon",Ixalan,0.38,0.08
"Contract Killing",Ixalan,0.14,0.00
"Costly Plunder",Ixalan,0.17,0.00
"Crash the Ramparts",Ixalan,0.15,0.00
"Crushing Canopy",Ixalan,0.14,0.00
"Daring Saboteur",Ixalan,0.33,0.08
"Dark Nourishment",Ixalan,0.21,0.01
"Deadeye Plunderers",Ixalan,0.23,0.01
"Deadeye Quartermaster",Ixalan,0.24,0.01
"Deadeye Tormentor",Ixalan,0.14,0.00
"Deadeye Tracker",Ixalan,0.48,0.08
"Deathgorge Scavenger",Ixalan,0.70,0.08
"Deathless Ancient",Ixalan,0.24,0.01
"Deeproot Champion",Ixalan,0.45,0.08
"Deeproot Warrior",Ixalan,0.14,0.00
"Deeproot Waters",Ixalan,0.25,0.01
Demolish,Ixalan,0.14,0.00
