"Product Name",Category,"Sell Price","Buy Price"
"Amulet of Kroog",Antiquities,0.48,0.08
"Argivian Archaeologist",Antiquities,97.37,53.55
"Argivian Blacksmith",Antiquities,0.48,0.08
"Argothian Pixies",Antiquities,1.88,0.08
"Argothian Treefolk",Antiquities,0.80,0.08
"Armageddon Clock",Antiquities,4.74,1.90
"Artifact Blast",Antiquities,0.90,0.08
"Artifact Possession",Antiquities,0.59,0.08
"Artifact Ward",Antiquities,0.47,0.08
"Ashnod's Altar",Antiquities,19.59,8.82
"Ashnod's Battle Gear",Antiquities,1.90,0.08
"Ashnod's Transmogrant",Antiquities,2.06,0.25
Atog,Antiquities,3.33,1.33
"Battering Ram",Antiquities,0.48,0.08
"Bronze Tablet",Antiquities,11.35,5.11
"Candelabra of Tawnos",Antiquities,949.98,569.99
"Circle of Protection: Artifacts",Antiquities,3.15,1.26
"Citanul Druid",Antiquities,9.49,3.80
"Clay Statue",Antiquities,0.63,0.08
"Clockwork Avian",Antiquities,14.24,6.41
"Colossus of Sardia",Antiquities,21.84,9.83
"Coral Helm",Antiquities,7.59,3.04
Crumble,Antiquities,1.52,0.08
"Cursed Rack",Antiquities,2.78,0.25
"Damping Field",Antiquities,8.31,3.32
Detonate,Antiquities,5.62,2.25
"Drafna's Restoration",Antiquities,1.46,0.08
"Dragon Engine",Antiquities,0.86,0.08
"Dwarven Weaponsmith",Antiquities,1.81,0.08
"Energy Flux",Antiquities,8.26,3.30
"Feldon's Cane",Antiquities,5.66,2.26
"Gaea's Avenger",Antiquities,38.29,19.15
"Gate to Phyrexia",Antiquities,42.74,21.37
"Goblin Artisans",Antiquities,2.26,0.25
"Golgothian Sylex",Antiquities,23.78,10.70
"Grapeshot Catapult",Antiquities,0.47,0.08
"Haunting Wind",Antiquities,8.41,3.36
"Hurkyl's Recall",Antiquities,82.64,45.45
"Ivory Tower",Antiquities,23.74,10.68
"Jalum Tome",Antiquities,10.49,4.72
"Martyrs of Korlis",Antiquities,4.74,1.90
Mightstone,Antiquities,-,-
Millstone,Antiquities,11.39,5.13
"Mishra's Factory (Fall)",Antiquities,111.14,66.68
"Mishra's Factory (Spring)",Antiquities,47.53,23.77
"Mishra's Factory (Summer)",Antiquities,138.37,83.02
"Mishra's Factory (Winter)",Antiquities,379.99,227.99
"Mishra's War Machine",Antiquities,10.23,4.60
"Mishra's Workshop",Antiquities,"1,899.99",0.08
"Obelisk of Undoing",Antiquities,10.05,4.52
Onulet,Antiquities,1.82,0.08
"Orcish Mechanics",Antiquities,0.76,0.08
Ornithopter,Antiquities,3.80,1.52
"Phyrexian Gremlins",Antiquities,0.75,0.08
"Power Artifact",Antiquities,163.86,98.32
Powerleech,Antiquities,6.93,2.77
"Priest of Yawgmoth",Antiquities,1.10,0.08
"Primal Clay",Antiquities,2.25,0.25
Rakalite,Antiquities,1.81,0.08
Reconstruction,Antiquities,0.94,0.08
"Reverse Polarity",Antiquities,0.47,0.08
"Rocket Launcher",Antiquities,3.70,1.48
"Sage of Lat-Nam",Antiquities,0.90,0.08
Shapeshifter,Antiquities,10.21,4.59
Shatterstorm,Antiquities,24.17,10.88
"Staff of Zegon",Antiquities,0.46,0.08
"Strip Mine (Even Horizon)",Antiquities,81.67,44.92
"Strip Mine (No Horizon)",Antiquities,56.50,31.08
"Strip Mine (Tower)",Antiquities,110.67,66.40
"Strip Mine (Uneven Horizon)",Antiquities,100.11,60.07
Su-Chi,Antiquities,50.44,27.74
"Tablet of Epityr",Antiquities,0.48,0.08
"Tawnos's Coffin",Antiquities,108.77,65.26
"Tawnos's Wand",Antiquities,2.14,0.25
"Tawnos's Weaponry",Antiquities,2.85,0.25
Tetravus,Antiquities,34.87,17.44
"The Rack",Antiquities,11.48,5.17
"Titania's Song",Antiquities,3.80,1.52
"Transmute Artifact",Antiquities,189.49,113.69
Triskelion,Antiquities,55.81,30.70
"Urza's Avenger",Antiquities,11.40,5.13
"Urza's Chalice",Antiquities,0.86,0.08
"Urza's Mine (Clawed Sphere)",Antiquities,12.29,5.53
"Urza's Mine (Mouth)",Antiquities,20.88,9.40
"Urza's Mine (Pulley)",Antiquities,14.25,6.41
"Urza's Mine (Tower)",Antiquities,8.55,3.42
"Urza's Miter",Antiquities,23.05,10.37
"Urza's Power Plant (Bug)",Antiquities,15.10,6.80
"Urza's Power Plant (Columns)",Antiquities,22.39,10.08
"Urza's Power Plant (Rock in Pot)",Antiquities,12.34,5.55
"Urza's Power Plant (Sphere)",Antiquities,9.30,3.72
"Urza's Tower (Forest)",Antiquities,16.62,7.48
"Urza's Tower (Mountains)",Antiquities,22.08,9.94
"Urza's Tower (Plains)",Antiquities,33.23,16.62
"Urza's Tower (Shore)",Antiquities,23.70,10.67
"Wall of Spears",Antiquities,1.71,0.08
Weakstone,Antiquities,6.17,2.47
"Xenic Poltergeist",Antiquities,1.87,0.08
"Yawgmoth Demon",Antiquities,17.46,7.86
"Yotian Soldier",Antiquities,0.64,0.08
