"Product Name",Category,"Sell Price","Buy Price"
"Aegis Automaton","Aether Revolt",0.14,0.00
"Aerial Modification","Aether Revolt",0.22,0.01
"Aeronaut Admiral","Aether Revolt",0.23,0.01
"Aether Chaser","Aether Revolt",0.17,0.00
"Aether Herder","Aether Revolt",0.14,0.00
"Aether Inspector","Aether Revolt",0.14,0.00
"Aether Poisoner","Aether Revolt",0.14,0.00
"Aether Swooper","Aether Revolt",0.14,0.00
"Aethergeode Miner","Aether Revolt",0.33,0.08
"Aethersphere Harvester","Aether Revolt",0.47,0.08
"Aetherstream Leopard","Aether Revolt",0.14,0.00
"Aethertide Whale","Aether Revolt",0.33,0.08
"Aetherwind Basker","Aether Revolt",0.67,0.25
"Aid from the Cowl","Aether Revolt",0.36,0.08
"Airdrop Aeronauts","Aether Revolt",0.22,0.01
"Ajani Unyielding","Aether Revolt",2.16,0.25
"Ajani, Valiant Protector","Aether Revolt",-,-
"Ajani's Aid","Aether Revolt",0.35,0.08
"Ajani's Comrade","Aether Revolt",0.24,0.01
"Alley Evasion","Aether Revolt",0.14,0.00
"Alley Strangler","Aether Revolt",0.14,0.00
"Audacious Infiltrator","Aether Revolt",0.14,0.00
"Augmenting Automaton","Aether Revolt",0.14,0.00
"Baral, Chief of Compliance","Aether Revolt",3.82,1.53
"Baral's Expertise","Aether Revolt",0.48,0.08
"Barricade Breaker","Aether Revolt",0.23,0.01
"Bastion Enforcer","Aether Revolt",0.14,0.00
"Bastion Inventor","Aether Revolt",0.14,0.00
"Battle at the Bridge","Aether Revolt",0.46,0.08
"Call for Unity","Aether Revolt",0.38,0.08
"Caught in the Brights","Aether Revolt",0.14,0.00
"Chandra's Revolution","Aether Revolt",0.14,0.00
"Cogwork Assembler","Aether Revolt",0.24,0.01
"Consulate Crackdown","Aether Revolt",0.33,0.08
"Consulate Dreadnought","Aether Revolt",0.24,0.01
"Consulate Turret","Aether Revolt",0.14,0.00
Conviction,"Aether Revolt",0.14,0.00
"Countless Gears Renegade","Aether Revolt",0.14,0.00
"Crackdown Construct","Aether Revolt",0.24,0.01
